,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
22772,2015-02-23,NorfolkIsland,20.6,25.9,0.0,7.4,5.6,E,46.0,E,E,13.0,30.0,81.0,73.0,1016.8,1014.0,8.0,7.0,21.7,23.5,No,0.6,No
22773,2015-02-24,NorfolkIsland,19.7,24.8,0.6,5.6,4.5,ENE,37.0,ENE,ENE,24.0,24.0,76.0,65.0,1014.0,1012.2,7.0,4.0,22.1,24.2,No,0.2,No
22774,2015-02-25,NorfolkIsland,18.9,25.5,0.2,4.2,6.4,,,E,E,26.0,22.0,68.0,66.0,1012.0,1010.4,5.0,7.0,23.1,23.3,No,2.0,Yes
22775,2015-02-26,NorfolkIsland,20.4,25.3,2.0,5.0,10.4,ESE,41.0,E,E,26.0,30.0,82.0,75.0,1009.4,1007.1,3.0,4.0,22.8,24.9,Yes,0.0,No
22776,2015-02-27,NorfolkIsland,18.9,25.9,0.0,4.8,10.7,E,37.0,SE,E,15.0,24.0,79.0,68.0,1009.6,1009.0,1.0,3.0,22.4,25.1,No,0.4,No
22777,2015-02-28,NorfolkIsland,20.9,23.5,0.4,5.4,0.7,E,52.0,E,E,26.0,30.0,93.0,96.0,1011.9,1010.7,8.0,8.0,22.0,21.8,No,9.8,Yes
22778,2015-03-01,NorfolkIsland,21.6,23.8,9.8,2.0,0.2,ENE,56.0,NE,E,19.0,19.0,91.0,90.0,1012.3,1010.8,7.0,8.0,23.0,22.8,Yes,19.6,Yes
22779,2015-03-02,NorfolkIsland,21.4,25.0,19.6,0.0,1.5,ENE,43.0,NNE,NNW,17.0,9.0,95.0,94.0,1009.3,1007.4,8.0,7.0,22.4,23.4,Yes,2.0,Yes
22780,2015-03-03,NorfolkIsland,21.5,25.2,2.0,1.2,6.8,SW,31.0,S,SW,13.0,20.0,87.0,81.0,1011.3,1009.9,7.0,6.0,23.4,23.9,Yes,1.2,Yes
22781,2015-03-04,NorfolkIsland,21.1,25.0,1.2,5.2,4.8,SSE,33.0,SSW,S,17.0,22.0,89.0,84.0,1011.0,1009.5,7.0,7.0,23.2,24.4,Yes,1.2,Yes
22782,2015-03-05,NorfolkIsland,20.7,25.5,1.2,4.0,11.3,SW,26.0,S,SSW,15.0,15.0,82.0,78.0,1009.1,1006.2,5.0,4.0,23.4,24.3,Yes,0.2,No
22783,2015-03-06,NorfolkIsland,19.8,26.0,0.2,5.2,7.0,WNW,33.0,WNW,WNW,15.0,20.0,86.0,80.0,1006.9,1005.5,1.0,7.0,23.5,25.5,No,3.4,Yes
22784,2015-03-07,NorfolkIsland,20.8,25.7,3.4,4.2,11.1,SSW,30.0,SSW,SSW,13.0,13.0,83.0,70.0,1010.4,1009.7,2.0,1.0,23.7,24.8,Yes,0.0,No
22785,2015-03-08,NorfolkIsland,19.8,25.2,0.0,5.2,8.5,SSE,28.0,ESE,ESE,9.0,17.0,76.0,74.0,1014.2,1013.3,6.0,7.0,23.1,23.3,No,0.0,No
22786,2015-03-09,NorfolkIsland,18.6,25.1,0.0,4.8,10.5,ESE,31.0,E,SE,17.0,17.0,61.0,56.0,1014.9,1013.4,1.0,1.0,23.6,23.9,No,5.0,Yes
22787,2015-03-10,NorfolkIsland,19.1,24.5,5.0,5.8,6.9,SE,35.0,ESE,SE,17.0,20.0,67.0,61.0,1015.0,1013.4,7.0,2.0,23.0,23.8,Yes,0.0,No
22788,2015-03-11,NorfolkIsland,20.6,25.3,0.0,5.4,6.4,ESE,41.0,ESE,ESE,19.0,22.0,74.0,95.0,1013.7,1011.5,7.0,8.0,23.3,21.5,No,2.0,Yes
22789,2015-03-12,NorfolkIsland,20.3,25.3,2.0,4.6,10.7,ESE,39.0,ESE,SE,20.0,22.0,83.0,79.0,1011.0,1008.7,5.0,5.0,22.8,23.9,Yes,0.0,No
22790,2015-03-13,NorfolkIsland,21.2,25.1,0.0,4.6,5.7,ESE,35.0,ESE,SE,22.0,24.0,78.0,76.0,1009.9,1008.1,6.0,6.0,22.7,24.1,No,0.0,No
22791,2015-03-14,NorfolkIsland,21.2,25.0,0.0,4.0,2.6,E,56.0,ESE,E,22.0,31.0,84.0,85.0,1007.2,1002.5,7.0,8.0,24.0,23.8,No,7.6,Yes
22792,2015-03-15,NorfolkIsland,19.6,23.8,7.6,4.0,2.8,ESE,52.0,S,SSW,26.0,17.0,95.0,95.0,994.6,995.2,8.0,7.0,20.1,21.7,Yes,8.0,Yes
22793,2015-03-16,NorfolkIsland,19.9,24.9,8.0,3.0,9.1,WSW,50.0,WSW,WSW,20.0,31.0,72.0,67.0,1002.0,1001.0,2.0,3.0,23.1,24.6,Yes,1.4,Yes
22794,2015-03-17,NorfolkIsland,20.0,23.7,1.4,8.0,9.6,SSW,56.0,SSW,SSW,35.0,24.0,58.0,49.0,1008.9,1009.5,2.0,5.0,21.5,23.0,Yes,0.0,No
22795,2015-03-18,NorfolkIsland,18.4,24.0,0.0,8.0,6.1,SSE,35.0,SSW,SSE,20.0,22.0,56.0,56.0,1015.5,1013.8,7.0,5.0,20.7,22.4,No,0.0,No
22796,2015-03-19,NorfolkIsland,17.2,23.8,0.0,4.8,10.6,SSE,30.0,SE,SE,13.0,17.0,58.0,53.0,1018.0,1017.0,1.0,1.0,22.2,22.6,No,0.0,No
22797,2015-03-20,NorfolkIsland,17.7,24.9,0.0,6.2,11.0,E,39.0,E,ESE,22.0,20.0,57.0,51.0,1020.2,1019.4,1.0,1.0,22.3,22.8,No,0.4,No
22798,2015-03-21,NorfolkIsland,18.3,25.1,0.4,7.0,9.7,E,37.0,E,SE,15.0,20.0,77.0,55.0,1020.7,1018.9,6.0,3.0,20.9,23.8,No,7.4,Yes
22799,2015-03-22,NorfolkIsland,19.7,24.4,7.4,6.6,7.4,ESE,31.0,SE,SE,9.0,17.0,89.0,72.0,1019.4,1017.0,7.0,3.0,21.1,23.4,Yes,0.2,No
22800,2015-03-23,NorfolkIsland,17.3,24.5,0.2,3.6,9.7,E,30.0,E,ESE,15.0,15.0,63.0,60.0,1018.2,1016.3,1.0,6.0,22.1,22.9,No,0.0,No
22801,2015-03-24,NorfolkIsland,17.0,24.8,0.0,5.8,11.3,ESE,26.0,ESE,SE,11.0,15.0,64.0,59.0,1018.4,1017.5,2.0,3.0,22.3,23.5,No,0.0,No
22802,2015-03-25,NorfolkIsland,17.6,25.2,0.0,5.8,11.2,ENE,31.0,NE,NE,17.0,17.0,61.0,55.0,1019.7,1018.5,1.0,1.0,22.5,24.2,No,0.0,No
22803,2015-03-26,NorfolkIsland,18.8,25.8,0.0,5.6,10.3,NNE,30.0,NE,N,15.0,7.0,56.0,53.0,1020.7,1018.8,1.0,5.0,23.0,24.7,No,0.0,No
22804,2015-03-27,NorfolkIsland,18.5,24.9,0.0,5.2,11.1,NW,35.0,WNW,WNW,13.0,19.0,63.0,61.0,1020.0,1017.9,2.0,1.0,22.5,23.8,No,0.0,No
22805,2015-03-28,NorfolkIsland,17.5,24.8,0.0,5.8,11.3,WSW,26.0,WNW,WSW,9.0,15.0,48.0,56.0,1019.0,1017.1,1.0,1.0,22.6,24.0,No,2.2,Yes
22806,2015-03-29,NorfolkIsland,20.7,24.8,2.2,5.2,5.7,SSE,35.0,SSE,SSE,19.0,24.0,77.0,57.0,1019.2,1018.6,8.0,1.0,21.7,23.7,Yes,0.0,No
22807,2015-03-30,NorfolkIsland,19.1,24.0,0.0,5.6,6.1,SSE,33.0,SE,SE,17.0,19.0,65.0,54.0,1022.4,1020.6,4.0,6.0,22.4,23.4,No,0.0,No
22808,2015-03-31,NorfolkIsland,19.6,24.0,0.0,5.4,10.5,SE,37.0,SE,ESE,19.0,20.0,50.0,50.0,1023.8,1022.1,1.0,2.0,22.2,23.0,No,0.2,No
22809,2015-04-01,NorfolkIsland,19.0,24.2,0.2,7.0,3.4,ESE,33.0,ESE,E,19.0,17.0,62.0,76.0,1024.5,1022.5,7.0,7.0,21.7,21.3,No,0.8,No
22810,2015-04-02,NorfolkIsland,18.8,24.8,0.8,4.0,8.7,E,52.0,E,ENE,28.0,33.0,67.0,57.0,1023.8,1021.3,5.0,4.0,21.7,24.1,No,0.0,No
22811,2015-04-03,NorfolkIsland,19.7,25.6,0.0,6.6,7.3,E,44.0,ENE,E,28.0,24.0,68.0,61.0,1023.1,1021.2,7.0,4.0,22.7,24.1,No,5.8,Yes
22812,2015-04-04,NorfolkIsland,18.4,24.8,5.8,5.4,6.5,ENE,41.0,NE,NE,19.0,22.0,75.0,73.0,1020.4,1018.3,7.0,7.0,22.2,23.5,Yes,0.0,No
22813,2015-04-05,NorfolkIsland,19.9,25.2,0.0,4.0,9.1,NE,46.0,ENE,ENE,24.0,26.0,69.0,67.0,1019.5,1017.0,4.0,6.0,22.7,23.5,No,0.0,No
22814,2015-04-06,NorfolkIsland,21.5,25.2,0.0,5.4,7.6,NE,56.0,NE,NE,37.0,28.0,75.0,80.0,1017.4,1017.2,7.0,7.0,22.7,23.2,No,3.6,Yes
22815,2015-04-07,NorfolkIsland,22.0,25.8,3.6,5.0,5.4,NNE,48.0,NNE,NNE,30.0,26.0,84.0,75.0,1019.9,1019.0,7.0,7.0,23.2,24.5,Yes,0.0,No
22816,2015-04-08,NorfolkIsland,21.3,25.2,0.0,4.6,9.8,NE,37.0,NE,NE,24.0,24.0,74.0,63.0,1020.0,1018.6,4.0,1.0,23.0,23.4,No,0.0,No
22817,2015-04-09,NorfolkIsland,19.7,25.6,0.0,5.0,9.4,N,35.0,NNE,NNE,15.0,20.0,74.0,77.0,1018.6,1016.1,6.0,3.0,23.1,23.4,No,5.6,Yes
22818,2015-04-10,NorfolkIsland,20.3,24.9,5.6,2.8,6.8,NW,37.0,WNW,W,20.0,17.0,95.0,74.0,1015.4,1013.1,7.0,5.0,21.4,24.7,Yes,1.6,Yes
22819,2015-04-11,NorfolkIsland,20.2,24.1,1.6,2.6,8.7,SSE,24.0,S,S,9.0,13.0,77.0,65.0,1015.4,1013.8,6.0,6.0,22.7,23.5,Yes,1.6,Yes
22820,2015-04-12,NorfolkIsland,17.7,21.1,1.6,5.2,0.3,SSE,48.0,NNE,NE,13.0,11.0,95.0,91.0,1014.0,1010.8,8.0,8.0,18.8,16.8,Yes,19.8,Yes
22821,2015-04-13,NorfolkIsland,16.6,23.1,19.8,,8.6,SW,50.0,SSW,SW,19.0,30.0,68.0,55.0,1009.7,1008.0,4.0,3.0,21.1,21.8,Yes,1.2,Yes
22822,2015-04-14,NorfolkIsland,17.7,21.4,1.2,6.0,7.7,SSW,50.0,SSW,S,26.0,26.0,67.0,66.0,1014.7,1015.4,5.0,5.0,19.7,20.4,Yes,0.4,No
22823,2015-04-15,NorfolkIsland,17.8,22.4,0.4,4.2,5.3,S,35.0,SSE,SSE,17.0,17.0,58.0,56.0,1023.0,1022.3,7.0,7.0,19.6,20.5,No,0.0,No
22824,2015-04-16,NorfolkIsland,17.5,22.3,0.0,5.6,5.9,ESE,31.0,SE,ESE,11.0,13.0,53.0,51.0,1026.5,1023.9,7.0,7.0,20.1,20.7,No,1.0,No
22825,2015-04-17,NorfolkIsland,16.1,22.6,1.0,3.4,8.5,ESE,28.0,E,E,17.0,13.0,59.0,54.0,1025.8,1023.5,1.0,3.0,20.8,21.0,No,0.0,No
22826,2015-04-18,NorfolkIsland,16.4,22.9,0.0,3.6,10.4,ESE,24.0,ESE,SE,9.0,13.0,56.0,57.0,1026.0,1023.8,2.0,2.0,21.1,21.8,No,0.0,No
22827,2015-04-19,NorfolkIsland,16.4,23.2,0.0,3.4,10.2,E,28.0,SSW,SE,4.0,17.0,70.0,57.0,1024.3,1021.8,1.0,2.0,20.9,22.4,No,0.0,No
22828,2015-04-20,NorfolkIsland,16.3,22.6,0.0,4.4,5.4,E,35.0,ESE,ENE,15.0,22.0,59.0,55.0,1023.9,1021.1,7.0,6.0,20.0,22.1,No,0.0,No
22829,2015-04-21,NorfolkIsland,18.7,23.6,0.0,4.4,6.9,ENE,46.0,E,ENE,28.0,22.0,69.0,74.0,1022.5,1021.0,3.0,7.0,22.1,22.5,No,0.8,No
22830,2015-04-22,NorfolkIsland,18.8,23.7,0.8,3.6,5.7,ENE,46.0,ENE,E,22.0,26.0,69.0,81.0,1021.6,1020.0,7.0,8.0,21.6,21.1,No,0.4,No
22831,2015-04-23,NorfolkIsland,18.8,23.2,0.4,3.6,2.6,E,54.0,ENE,ENE,33.0,30.0,74.0,71.0,1020.0,1017.9,7.0,7.0,21.5,22.1,No,0.0,No
22832,2015-04-24,NorfolkIsland,19.6,22.5,0.0,5.0,1.4,ENE,50.0,ENE,ENE,31.0,28.0,71.0,79.0,1018.7,1016.5,7.0,7.0,21.8,21.9,No,2.6,Yes
22833,2015-04-25,NorfolkIsland,19.6,23.5,2.6,3.2,6.4,NE,48.0,NE,NE,28.0,30.0,74.0,70.0,1018.0,1015.4,7.0,4.0,21.4,22.3,Yes,0.2,No
22834,2015-04-26,NorfolkIsland,20.5,22.9,0.2,4.2,0.0,N,70.0,N,NNE,26.0,30.0,82.0,88.0,1014.2,1010.8,8.0,8.0,21.7,21.8,No,17.0,Yes
22835,2015-04-27,NorfolkIsland,20.5,23.8,17.0,3.6,10.0,NNE,65.0,W,W,28.0,31.0,75.0,55.0,1009.8,1008.8,1.0,1.0,22.8,23.1,Yes,0.0,No
22836,2015-04-28,NorfolkIsland,19.7,22.7,0.0,4.0,9.2,SW,39.0,SW,SSW,17.0,24.0,58.0,54.0,1016.3,1015.8,3.0,6.0,21.5,21.4,No,0.0,No
22837,2015-04-29,NorfolkIsland,17.4,22.0,0.0,5.8,9.6,S,35.0,S,S,17.0,22.0,58.0,47.0,1022.0,1020.8,5.0,1.0,20.6,21.1,No,0.8,No
22838,2015-04-30,NorfolkIsland,16.3,22.2,0.8,4.6,9.7,SSW,33.0,S,SSE,13.0,19.0,54.0,61.0,1025.3,1023.1,1.0,3.0,20.3,21.2,No,0.2,No
22839,2015-05-01,NorfolkIsland,16.1,21.9,0.2,3.4,5.8,E,43.0,E,E,22.0,26.0,62.0,62.0,1026.6,1025.6,2.0,7.0,20.4,20.4,No,0.2,No
22840,2015-05-02,NorfolkIsland,18.3,21.4,0.2,5.2,1.2,E,54.0,E,ENE,28.0,28.0,65.0,79.0,1027.0,1024.0,8.0,7.0,20.4,19.8,No,1.6,Yes
22841,2015-05-03,NorfolkIsland,18.4,21.9,1.6,3.0,0.1,NE,59.0,ENE,ENE,31.0,33.0,77.0,84.0,1023.4,1020.2,7.0,8.0,20.9,21.0,Yes,1.0,No
22842,2015-05-04,NorfolkIsland,19.7,22.2,1.0,2.6,0.0,NE,57.0,NE,NE,35.0,31.0,82.0,83.0,1019.9,1018.3,7.0,8.0,21.3,21.5,No,0.2,No
22843,2015-05-05,NorfolkIsland,20.6,23.3,0.2,2.6,2.1,NE,57.0,NE,NE,33.0,33.0,79.0,81.0,1019.2,1017.8,8.0,8.0,21.8,22.0,No,0.0,No
22844,2015-05-06,NorfolkIsland,21.0,23.1,0.0,2.8,1.1,NE,48.0,NE,NE,28.0,19.0,86.0,83.0,1019.7,1017.7,7.0,7.0,21.1,22.3,No,0.0,No
22845,2015-05-07,NorfolkIsland,20.6,23.8,0.0,3.0,8.0,NE,37.0,NNE,NNE,20.0,13.0,84.0,80.0,1017.3,1014.6,5.0,5.0,21.7,22.6,No,0.0,No
22846,2015-05-08,NorfolkIsland,20.8,22.4,0.0,2.6,1.5,SW,31.0,WNW,SSE,15.0,13.0,87.0,85.0,1012.4,1010.1,7.0,7.0,22.1,20.5,No,0.2,No
22847,2015-05-09,NorfolkIsland,17.2,21.8,0.2,1.0,9.8,,,S,SSE,19.0,20.0,65.0,57.0,1014.0,1013.2,2.0,2.0,20.6,20.6,No,1.8,Yes
22848,2015-05-10,NorfolkIsland,14.3,21.1,1.8,4.2,2.2,SW,28.0,,NW,0.0,4.0,61.0,65.0,1015.9,1013.4,6.0,6.0,19.1,19.8,Yes,0.6,No
22849,2015-05-11,NorfolkIsland,16.3,22.5,0.6,2.2,9.9,WNW,41.0,W,WNW,20.0,20.0,54.0,62.0,1014.7,1011.8,1.0,3.0,20.5,21.5,No,2.8,Yes
22850,2015-05-12,NorfolkIsland,17.6,23.1,2.8,4.0,7.2,W,54.0,W,SW,24.0,22.0,71.0,68.0,1013.8,1013.2,1.0,7.0,21.5,21.4,Yes,1.2,Yes
22851,2015-05-13,NorfolkIsland,17.0,22.7,1.2,4.2,7.4,N,31.0,NNE,NNE,7.0,15.0,67.0,66.0,1018.5,1016.3,7.0,2.0,19.9,21.5,Yes,10.8,Yes
22852,2015-05-14,NorfolkIsland,17.8,23.1,10.8,3.8,7.2,W,87.0,N,NW,22.0,24.0,84.0,72.0,1014.2,1010.5,7.0,3.0,19.2,22.7,Yes,6.4,Yes
22853,2015-05-15,NorfolkIsland,16.2,20.8,6.4,5.8,8.5,SW,72.0,WSW,WSW,31.0,37.0,57.0,44.0,1014.8,1012.5,4.0,2.0,19.4,19.3,Yes,0.8,No
22854,2015-05-16,NorfolkIsland,14.6,21.0,0.8,6.6,8.9,SW,65.0,SSW,S,35.0,30.0,70.0,56.0,1020.8,1020.8,7.0,3.0,18.2,20.3,No,0.2,No
22855,2015-05-17,NorfolkIsland,16.8,20.9,0.2,5.8,5.4,SE,43.0,SE,SE,22.0,20.0,74.0,80.0,1026.5,1025.2,7.0,6.0,18.3,18.1,No,0.2,No
22856,2015-05-18,NorfolkIsland,17.2,20.4,0.2,4.8,3.4,SE,44.0,SSE,SE,20.0,22.0,72.0,54.0,1026.7,1024.1,5.0,7.0,17.7,19.3,No,0.4,No
22857,2015-05-19,NorfolkIsland,15.7,20.9,0.4,3.4,3.5,SE,33.0,ESE,ESE,15.0,13.0,49.0,54.0,1024.9,1022.9,7.0,7.0,18.6,18.7,No,0.0,No
22858,2015-05-20,NorfolkIsland,13.8,21.3,0.0,3.6,7.9,NE,28.0,ENE,ENE,11.0,15.0,53.0,48.0,1025.0,1022.2,5.0,3.0,18.5,20.2,No,0.0,No
22859,2015-05-21,NorfolkIsland,13.9,21.7,0.0,2.8,7.2,NE,28.0,ENE,NNE,11.0,15.0,60.0,65.0,1023.7,1020.6,2.0,6.0,20.1,20.4,No,3.4,Yes
22860,2015-05-22,NorfolkIsland,17.3,22.5,3.4,2.0,2.3,N,54.0,N,N,15.0,22.0,81.0,70.0,1018.3,1014.0,7.0,6.0,20.0,20.8,Yes,4.2,Yes
22861,2015-05-23,NorfolkIsland,18.2,22.1,4.2,3.2,6.1,WNW,72.0,WNW,WSW,39.0,44.0,78.0,60.0,1007.7,1006.9,7.0,5.0,19.7,20.1,Yes,1.6,Yes
22862,2015-05-24,NorfolkIsland,16.0,20.0,1.6,5.0,8.0,SSW,54.0,SSW,WSW,26.0,9.0,51.0,82.0,1019.2,1019.5,3.0,5.0,18.2,16.1,Yes,1.0,No
22863,2015-05-25,NorfolkIsland,16.1,20.6,1.0,5.0,9.5,SW,46.0,SW,SSW,24.0,24.0,55.0,53.0,1024.7,1023.9,2.0,2.0,18.7,19.4,No,0.0,No
22864,2015-05-26,NorfolkIsland,16.5,20.2,0.0,4.6,7.5,S,35.0,S,S,19.0,15.0,51.0,45.0,1026.2,1023.6,5.0,1.0,18.6,19.3,No,0.0,No
22865,2015-05-27,NorfolkIsland,14.7,21.1,0.0,3.0,4.4,SW,35.0,WNW,W,11.0,17.0,57.0,52.0,1023.0,1020.7,7.0,7.0,18.7,19.9,No,0.2,No
22866,2015-05-28,NorfolkIsland,14.1,19.9,0.2,2.8,7.8,WSW,31.0,SE,ESE,9.0,15.0,72.0,59.0,1023.7,1022.1,1.0,1.0,18.7,19.1,No,0.4,No
22867,2015-05-29,NorfolkIsland,15.4,19.8,0.4,3.0,9.2,ESE,26.0,SE,SE,15.0,15.0,57.0,52.0,1026.6,1024.4,2.0,1.0,18.3,18.9,No,0.0,No
22868,2015-05-30,NorfolkIsland,13.0,20.3,0.0,3.2,9.2,NW,33.0,NE,NNE,9.0,13.0,51.0,51.0,1023.6,1019.3,6.0,6.0,18.2,19.0,No,3.0,Yes
22869,2015-05-31,NorfolkIsland,16.5,21.1,3.0,2.4,9.5,WNW,39.0,SSW,SW,13.0,19.0,71.0,58.0,1017.6,1015.5,7.0,2.0,19.5,20.1,Yes,0.0,No
22870,2015-06-01,NorfolkIsland,15.5,21.4,0.0,2.6,3.4,WNW,56.0,NW,NW,19.0,22.0,78.0,81.0,1014.8,1011.5,7.0,7.0,19.2,19.8,No,10.2,Yes
22871,2015-06-02,NorfolkIsland,17.9,21.0,10.2,3.0,6.5,WSW,67.0,W,W,28.0,39.0,62.0,50.0,1011.0,1009.4,7.0,1.0,19.6,19.8,Yes,0.6,No
22872,2015-06-03,NorfolkIsland,15.1,19.7,0.6,5.6,7.4,WSW,67.0,W,W,33.0,35.0,55.0,57.0,1012.4,1011.4,3.0,6.0,18.5,19.2,No,0.4,No
22873,2015-06-04,NorfolkIsland,16.1,20.2,0.4,5.4,8.4,WSW,54.0,WSW,WSW,26.0,31.0,53.0,54.0,1014.8,1013.8,1.0,2.0,18.5,19.0,No,2.0,Yes
22874,2015-06-05,NorfolkIsland,14.3,19.8,2.0,4.4,8.8,WSW,46.0,SW,SW,20.0,17.0,64.0,59.0,1018.2,1017.0,2.0,2.0,17.8,18.8,Yes,3.0,Yes
22875,2015-06-06,NorfolkIsland,12.8,19.5,3.0,3.0,5.6,ESE,30.0,E,E,4.0,19.0,63.0,66.0,1021.4,1019.5,3.0,7.0,18.0,17.6,Yes,0.0,No
22876,2015-06-07,NorfolkIsland,16.5,19.2,0.0,3.0,5.8,E,50.0,ESE,ESE,24.0,28.0,65.0,79.0,1023.4,1022.2,7.0,7.0,17.7,16.6,No,1.8,Yes
22877,2015-06-08,NorfolkIsland,15.2,19.4,1.8,5.0,5.8,ESE,52.0,ESE,ESE,24.0,20.0,58.0,51.0,1026.6,1025.0,2.0,7.0,17.4,18.1,Yes,0.0,No
22878,2015-06-09,NorfolkIsland,16.2,20.1,0.0,4.8,7.4,E,37.0,E,E,19.0,19.0,50.0,52.0,1027.7,1025.4,7.0,1.0,18.2,18.9,No,0.0,No
22879,2015-06-10,NorfolkIsland,14.5,19.9,0.0,3.4,0.2,E,24.0,ESE,E,9.0,11.0,65.0,52.0,1026.6,1025.5,7.0,7.0,18.3,18.9,No,0.0,No
22880,2015-06-11,NorfolkIsland,15.2,20.2,0.0,1.8,4.0,ESE,33.0,SE,ESE,15.0,17.0,73.0,63.0,1026.2,1023.8,7.0,7.0,18.0,18.9,No,0.4,No
22881,2015-06-12,NorfolkIsland,16.6,18.8,0.4,3.0,2.1,SSE,37.0,SE,SE,24.0,17.0,87.0,71.0,1026.2,1023.0,7.0,7.0,16.9,17.8,No,0.6,No
22882,2015-06-13,NorfolkIsland,14.7,19.3,0.6,3.2,5.7,SE,30.0,ESE,SSE,13.0,17.0,87.0,54.0,1025.4,1023.5,7.0,1.0,16.0,18.4,No,0.0,No
22883,2015-06-14,NorfolkIsland,14.8,19.5,0.0,2.4,4.0,ESE,26.0,E,ESE,15.0,15.0,52.0,51.0,1025.8,1023.9,7.0,3.0,17.8,19.3,No,0.0,No
22884,2015-06-15,NorfolkIsland,14.6,19.1,0.0,3.2,0.0,SSW,24.0,,SSW,0.0,13.0,57.0,51.0,1024.9,1022.3,7.0,7.0,16.9,17.9,No,0.0,No
22885,2015-06-16,NorfolkIsland,13.9,18.8,0.0,2.2,5.6,E,48.0,ESE,SE,6.0,17.0,67.0,68.0,1024.5,1023.1,3.0,1.0,16.9,17.9,No,1.8,Yes
22886,2015-06-17,NorfolkIsland,14.1,19.0,1.8,3.8,9.0,E,50.0,ENE,ENE,31.0,22.0,50.0,50.0,1027.4,1026.0,5.0,5.0,16.7,17.8,Yes,0.2,No
22887,2015-06-18,NorfolkIsland,15.3,20.4,0.2,4.0,2.5,NNE,52.0,NNE,NNE,13.0,19.0,56.0,71.0,1024.4,1021.3,7.0,,17.8,17.5,No,0.2,No
22888,2015-06-19,NorfolkIsland,15.9,21.2,0.2,2.6,2.8,NNE,63.0,N,NNE,20.0,22.0,75.0,74.0,1020.4,1016.8,7.0,7.0,18.3,19.1,No,7.4,Yes
22889,2015-06-20,NorfolkIsland,17.4,20.7,7.4,3.2,2.4,N,70.0,NW,W,24.0,30.0,96.0,68.0,1012.9,1011.1,8.0,6.0,18.3,20.4,Yes,4.2,Yes
22890,2015-06-21,NorfolkIsland,16.7,19.5,4.2,1.4,8.6,S,48.0,SSW,SW,17.0,28.0,65.0,62.0,1016.0,1015.2,3.0,2.0,17.8,18.5,Yes,0.4,No
22891,2015-06-22,NorfolkIsland,14.2,18.2,0.4,4.4,8.0,SSE,46.0,SSE,S,26.0,24.0,61.0,46.0,1020.1,1018.8,3.0,2.0,16.2,17.5,No,0.8,No
22892,2015-06-23,NorfolkIsland,13.2,18.0,0.8,3.8,7.7,SE,50.0,SSE,SE,28.0,26.0,59.0,53.0,1021.4,1020.0,2.0,5.0,15.6,16.3,No,3.6,Yes
22893,2015-06-24,NorfolkIsland,13.8,17.2,3.6,4.4,7.7,ESE,48.0,SE,ESE,20.0,20.0,52.0,50.0,1024.4,1022.3,2.0,4.0,16.2,15.9,Yes,0.2,No
22894,2015-06-25,NorfolkIsland,12.2,18.9,0.2,4.0,1.5,ESE,35.0,ESE,,13.0,0.0,55.0,66.0,1024.3,1023.2,7.0,7.0,15.8,16.6,No,1.0,No
22895,2015-06-26,NorfolkIsland,13.2,17.7,1.0,2.0,7.7,ESE,30.0,S,SE,9.0,15.0,82.0,60.0,1026.1,1025.0,4.0,2.0,15.1,17.1,No,0.6,No
22896,2015-06-27,NorfolkIsland,13.7,18.3,0.6,3.2,7.5,S,30.0,S,SSE,13.0,15.0,53.0,53.0,1028.7,1026.4,6.0,1.0,16.2,17.6,No,0.0,No
22897,2015-06-28,NorfolkIsland,14.0,18.5,0.0,2.2,7.6,S,35.0,S,SSE,20.0,19.0,65.0,54.0,1028.6,1026.2,3.0,1.0,16.6,17.8,No,0.0,No
22898,2015-06-29,NorfolkIsland,14.8,19.3,0.0,3.0,9.6,SSE,33.0,SSE,S,11.0,13.0,57.0,67.0,1028.8,1026.2,1.0,1.0,17.6,17.6,No,0.0,No
22899,2015-06-30,NorfolkIsland,14.5,19.0,0.0,3.6,8.4,ESE,31.0,SE,SE,17.0,17.0,60.0,47.0,1028.6,1026.3,7.0,1.0,17.0,17.9,No,0.0,No
22900,2015-07-01,NorfolkIsland,13.3,18.6,0.0,2.8,6.8,E,26.0,ESE,ESE,11.0,11.0,59.0,56.0,1026.5,1023.9,2.0,1.0,16.8,17.6,No,0.0,No
22901,2015-07-02,NorfolkIsland,11.5,19.3,0.0,2.2,9.0,N,37.0,NE,NNE,15.0,20.0,66.0,59.0,1021.3,1017.4,3.0,3.0,17.2,18.9,No,3.2,Yes
22902,2015-07-03,NorfolkIsland,15.8,19.7,3.2,2.6,3.1,WSW,54.0,NNW,WNW,9.0,13.0,93.0,75.0,1013.1,1008.0,8.0,2.0,16.9,18.6,Yes,8.0,Yes
22903,2015-07-04,NorfolkIsland,12.9,17.2,8.0,1.8,7.4,SSW,72.0,SW,SSW,30.0,35.0,74.0,62.0,1009.5,1011.6,1.0,5.0,16.3,16.8,Yes,1.6,Yes
22904,2015-07-05,NorfolkIsland,12.9,17.9,1.6,5.0,8.1,SSW,48.0,S,S,17.0,20.0,64.0,56.0,1019.4,1018.2,4.0,2.0,16.2,17.4,Yes,0.0,No
